annee	valeur	age	indicateur	genre	pays
2006 	0.00035	Y01	DEATHRATE	F	EEA31
2005 	0.00035	Y01	DEATHRATE	F	EEA31
2004 	0.00038	Y01	DEATHRATE	F	EEA31
2003 	0.0004	Y01	DEATHRATE	F	EEA31
2002 	0.00042	Y01	DEATHRATE	F	EEA31
2012 	0.00021	Y01	DEATHRATE	F	EFTA
2011 	0.00017	Y01	DEATHRATE	F	EFTA
2010 	0.00026	Y01	DEATHRATE	F	EFTA
2009 	0.00023	Y01	DEATHRATE	F	EFTA
2008 	0.00015	Y01	DEATHRATE	F	EFTA
2007 	0.00044	Y01	DEATHRATE	F	EFTA
2006 	0.00029	Y01	DEATHRATE	F	EFTA
2005 	0.00029	Y01	DEATHRATE	F	EFTA
2004 	0.00043	Y01	DEATHRATE	F	EFTA
2003 	0.00034	Y01	DEATHRATE	F	EFTA
2002 	0.00039	Y01	DEATHRATE	F	EFTA
2001 	0.00035	Y01	DEATHRATE	F	EFTA
2000 	0.00029	Y01	DEATHRATE	F	EFTA
1999 	0.00044	Y01	DEATHRATE	F	EFTA
1998 	0.00043	Y01	DEATHRATE	F	EFTA
1997 	0.00052	Y01	DEATHRATE	F	EFTA
1996 	0.00032	Y01	DEATHRATE	F	EFTA
1995 	0.00039	Y01	DEATHRATE	F	EFTA
1994 	0.00053	Y01	DEATHRATE	F	EFTA
2012 	0.00028	Y01	DEATHRATE	F	EL
2011 	0.00014	Y01	DEATHRATE	F	EL
2010 	0.00021	Y01	DEATHRATE	F	EL
2009 	0.00029	Y01	DEATHRATE	F	EL
2008 	0.00024	Y01	DEATHRATE	F	EL
2007 	0.00025	Y01	DEATHRATE	F	EL
2006 	0.00037	Y01	DEATHRATE	F	EL
2005 	0.00029	Y01	DEATHRATE	F	EL
2004 	0.00025	Y01	DEATHRATE	F	EL
2003 	0.00027	Y01	DEATHRATE	F	EL
2002 	0.0002	Y01	DEATHRATE	F	EL
2001 	0.00027	Y01	DEATHRATE	F	EL
2000 	0.00028	Y01	DEATHRATE	F	EL
1999 	0.00034	Y01	DEATHRATE	F	EL
1998 	0.00042	Y01	DEATHRATE	F	EL
1997 	0.00036	Y01	DEATHRATE	F	EL
1996 	0.0003	Y01	DEATHRATE	F	EL
1995 	0.00022	Y01	DEATHRATE	F	EL
1994 	0.0003	Y01	DEATHRATE	F	EL
1993 	0.00042	Y01	DEATHRATE	F	EL
1992 	0.00036	Y01	DEATHRATE	F	EL
1991 	0.00034	Y01	DEATHRATE	F	EL
1990 	0.00053	Y01	DEATHRATE	F	EL
1989 	0.00044	Y01	DEATHRATE	F	EL
1988 	0.00046	Y01	DEATHRATE	F	EL
1987 	0.00056	Y01	DEATHRATE	F	EL
1986 	0.0005	Y01	DEATHRATE	F	EL
1985 	0.0004	Y01	DEATHRATE	F	EL
1984 	0.00055	Y01	DEATHRATE	F	EL
1983 	0.00071	Y01	DEATHRATE	F	EL
1982 	0.00056	Y01	DEATHRATE	F	EL
1981 	0.00074	Y01	DEATHRATE	F	EL
1980 	0.00072	Y01	DEATHRATE	F	EL
1979 	0.00095	Y01	DEATHRATE	F	EL
1978 	0.00086	Y01	DEATHRATE	F	EL
1977 	0.0012	Y01	DEATHRATE	F	EL
1976 	0.00105	Y01	DEATHRATE	F	EL
1975 	0.00134	Y01	DEATHRATE	F	EL
1974 	0.00123	Y01	DEATHRATE	F	EL
1973 	0.00136	Y01	DEATHRATE	F	EL
1972 	0.00123	Y01	DEATHRATE	F	EL
1971 	0.00121	Y01	DEATHRATE	F	EL
1970 	0.00151	Y01	DEATHRATE	F	EL
1969 	0.00154	Y01	DEATHRATE	F	EL
1968 	0.00186	Y01	DEATHRATE	F	EL
1967 	0.00163	Y01	DEATHRATE	F	EL
1966 	0.00241	Y01	DEATHRATE	F	EL
1965 	0.00216	Y01	DEATHRATE	F	EL
1964 	0.0025	Y01	DEATHRATE	F	EL
1963 	0.00267	Y01	DEATHRATE	F	EL
1962 	0.00353	Y01	DEATHRATE	F	EL
1961 	0.00293	Y01	DEATHRATE	F	EL
2012 	0.00023	Y01	DEATHRATE	F	ES
2011 	0.00027	Y01	DEATHRATE	F	ES
2010 	0.00027	Y01	DEATHRATE	F	ES
2009 	0.00032	Y01	DEATHRATE	F	ES
2008 	0.00032	Y01	DEATHRATE	F	ES
2007 	0.00033	Y01	DEATHRATE	F	ES
2006 	0.00027	Y01	DEATHRATE	F	ES
2005 	0.00026	Y01	DEATHRATE	F	ES
2004 	0.00035	Y01	DEATHRATE	F	ES
2003 	0.00034	Y01	DEATHRATE	F	ES
2002 	0.00039	Y01	DEATHRATE	F	ES
2001 	0.0003	Y01	DEATHRATE	F	ES
2000 	0.00034	Y01	DEATHRATE	F	ES
1999 	0.00048	Y01	DEATHRATE	F	ES
1998 	0.00044	Y01	DEATHRATE	F	ES
1997 	0.00054	Y01	DEATHRATE	F	ES
1996 	0.00049	Y01	DEATHRATE	F	ES
1995 	0.00052	Y01	DEATHRATE	F	ES
1994 	0.00053	Y01	DEATHRATE	F	ES
1993 	0.00062	Y01	DEATHRATE	F	ES
1992 	0.0006	Y01	DEATHRATE	F	ES
1991 	0.00058	Y01	DEATHRATE	F	ES
1990 	0.00063	Y01	DEATHRATE	F	ES
1989 	0.00054	Y01	DEATHRATE	F	ES
1988 	0.00073	Y01	DEATHRATE	F	ES
1987 	0.00065	Y01	DEATHRATE	F	ES
1986 	0.00067	Y01	DEATHRATE	F	ES
1985 	0.00071	Y01	DEATHRATE	F	ES
1984 	0.00081	Y01	DEATHRATE	F	ES
1983 	0.00092	Y01	DEATHRATE	F	ES
1982 	0.00081	Y01	DEATHRATE	F	ES
1981 	0.00087	Y01	DEATHRATE	F	ES
1980 	0.00098	Y01	DEATHRATE	F	ES
1979 	0.00098	Y01	DEATHRATE	F	ES
1978 	0.00116	Y01	DEATHRATE	F	ES
1977 	0.0011	Y01	DEATHRATE	F	ES
1976 	0.00109	Y01	DEATHRATE	F	ES
1975 	0.00114	Y01	DEATHRATE	F	ES
2012 	0.00027	Y01	DEATHRATE	F	EU27
2011 	0.00029	Y01	DEATHRATE	F	EU27
2010 	0.00032	Y01	DEATHRATE	F	EU27
2009 	0.00033	Y01	DEATHRATE	F	EU27
2008 	0.00031	Y01	DEATHRATE	F	EU27
2007 	0.00035	Y01	DEATHRATE	F	EU27
2006 	0.00036	Y01	DEATHRATE	F	EU27
2005 	0.00035	Y01	DEATHRATE	F	EU27
2004 	0.00038	Y01	DEATHRATE	F	EU27
2003 	0.0004	Y01	DEATHRATE	F	EU27
2002 	0.00042	Y01	DEATHRATE	F	EU27
2012 	0.00027	Y01	DEATHRATE	F	EU28
2011 	0.00029	Y01	DEATHRATE	F	EU28
2010 	0.00032	Y01	DEATHRATE	F	EU28
2009 	0.00033	Y01	DEATHRATE	F	EU28
2008 	0.00031	Y01	DEATHRATE	F	EU28
2007 	0.00035	Y01	DEATHRATE	F	EU28
2006 	0.00036	Y01	DEATHRATE	F	EU28
2005 	0.00035	Y01	DEATHRATE	F	EU28
2004 	0.00038	Y01	DEATHRATE	F	EU28
2003 	0.0004	Y01	DEATHRATE	F	EU28
2002 	0.00042	Y01	DEATHRATE	F	EU28
2012 	0.0004	Y01	DEATHRATE	F	FI
2011 	0.00027	Y01	DEATHRATE	F	FI
2010 	0.00024	Y01	DEATHRATE	F	FI
2009 	0.00014	Y01	DEATHRATE	F	FI
2008 	7e-05	Y01	DEATHRATE	F	FI
2007 	0.00028	Y01	DEATHRATE	F	FI
2006 	0.00021	Y01	DEATHRATE	F	FI
2005 	0.00025	Y01	DEATHRATE	F	FI
2004 	0.00025	Y01	DEATHRATE	F	FI
2003 	7e-05	Y01	DEATHRATE	F	FI
2002 	0.00018	Y01	DEATHRATE	F	FI
2001 	0.00014	Y01	DEATHRATE	F	FI
2000 	0.00032	Y01	DEATHRATE	F	FI
1999 	0.00035	Y01	DEATHRATE	F	FI
1998 	0.00027	Y01	DEATHRATE	F	FI
1997 	0.00023	Y01	DEATHRATE	F	FI
1996 	0.00013	Y01	DEATHRATE	F	FI
1995 	0.00041	Y01	DEATHRATE	F	FI
1994 	0.00025	Y01	DEATHRATE	F	FI
1993 	0.00031	Y01	DEATHRATE	F	FI
1992 	0.00041	Y01	DEATHRATE	F	FI
1991 	0.00048	Y01	DEATHRATE	F	FI
1990 	0.00029	Y01	DEATHRATE	F	FI
1989 	0.0005	Y01	DEATHRATE	F	FI
1988 	0.00044	Y01	DEATHRATE	F	FI
1987 	0.00046	Y01	DEATHRATE	F	FI
1986 	0.00042	Y01	DEATHRATE	F	FI
1985 	0.00019	Y01	DEATHRATE	F	FI
1984 	0.00037	Y01	DEATHRATE	F	FI
1983 	0.00032	Y01	DEATHRATE	F	FI
1982 	0.00052	Y01	DEATHRATE	F	FI
1981 	0.00055	Y01	DEATHRATE	F	FI
1980 	0.00045	Y01	DEATHRATE	F	FI
2012 	0.00024	Y01	DEATHRATE	F	FR
2011 	0.00029	Y01	DEATHRATE	F	FR
2010 	0.00033	Y01	DEATHRATE	F	FR
2009 	0.00028	Y01	DEATHRATE	F	FR
2008 	0.00029	Y01	DEATHRATE	F	FR
2007 	0.00029	Y01	DEATHRATE	F	FR
2006 	0.0003	Y01	DEATHRATE	F	FR
2005 	0.00031	Y01	DEATHRATE	F	FR
2004 	0.00031	Y01	DEATHRATE	F	FR
2003 	0.00039	Y01	DEATHRATE	F	FR
2002 	0.00033	Y01	DEATHRATE	F	FR
2001 	0.00036	Y01	DEATHRATE	F	FR
2000 	0.00043	Y01	DEATHRATE	F	FR
1999 	0.00039	Y01	DEATHRATE	F	FR
1998 	0.00032	Y01	DEATHRATE	F	FR
2012 	0.00023	Y01	DEATHRATE	F	FX
2011 	0.00029	Y01	DEATHRATE	F	FX
2010 	0.00032	Y01	DEATHRATE	F	FX
2009 	0.00026	Y01	DEATHRATE	F	FX
2008 	0.00027	Y01	DEATHRATE	F	FX
2007 	0.00028	Y01	DEATHRATE	F	FX
2006 	0.00028	Y01	DEATHRATE	F	FX
2005 	0.00028	Y01	DEATHRATE	F	FX
2004 	0.00029	Y01	DEATHRATE	F	FX
2003 	0.00038	Y01	DEATHRATE	F	FX
2002 	0.00031	Y01	DEATHRATE	F	FX
2001 	0.00035	Y01	DEATHRATE	F	FX
2000 	0.00042	Y01	DEATHRATE	F	FX
1999 	0.00037	Y01	DEATHRATE	F	FX
1998 	0.00031	Y01	DEATHRATE	F	FX
1997 	0.00041	Y01	DEATHRATE	F	FX
1996 	0.0004	Y01	DEATHRATE	F	FX
1995 	0.0005	Y01	DEATHRATE	F	FX
1994 	0.00047	Y01	DEATHRATE	F	FX
1993 	0.00044	Y01	DEATHRATE	F	FX
1992 	0.00046	Y01	DEATHRATE	F	FX
1991 	0.00059	Y01	DEATHRATE	F	FX
1990 	0.0005	Y01	DEATHRATE	F	FX
1989 	0.00059	Y01	DEATHRATE	F	FX
1988 	0.00064	Y01	DEATHRATE	F	FX
1987 	0.00059	Y01	DEATHRATE	F	FX
1986 	0.00059	Y01	DEATHRATE	F	FX
2011 	0.0005	Y01	DEATHRATE	F	GE
2010 	0.00076	Y01	DEATHRATE	F	GE
2009 	0.00084	Y01	DEATHRATE	F	GE
2008 	0.00075	Y01	DEATHRATE	F	GE
2007 	0.00069	Y01	DEATHRATE	F	GE
2006 	0.00054	Y01	DEATHRATE	F	GE
2012 	0.0002	Y01	DEATHRATE	F	HR
2011 	9e-05	Y01	DEATHRATE	F	HR
2010 	0.00023	Y01	DEATHRATE	F	HR
2009 	0.00019	Y01	DEATHRATE	F	HR
2008 	0.00045	Y01	DEATHRATE	F	HR
2007 	0.0004	Y01	DEATHRATE	F	HR
2006 	0.00015	Y01	DEATHRATE	F	HR
2005 	0.00042	Y01	DEATHRATE	F	HR
2004 	0.00031	Y01	DEATHRATE	F	HR
2003 	0.00041	Y01	DEATHRATE	F	HR
2002 	0.00045	Y01	DEATHRATE	F	HR
2001 	0.00038	Y01	DEATHRATE	F	HR
2012 	0.00032	Y01	DEATHRATE	F	HU
2011 	0.00033	Y01	DEATHRATE	F	HU
2010 	0.00038	Y01	DEATHRATE	F	HU
2009 	0.00038	Y01	DEATHRATE	F	HU
2008 	0.00021	Y01	DEATHRATE	F	HU
2007 	0.0005	Y01	DEATHRATE	F	HU
2006 	0.00058	Y01	DEATHRATE	F	HU
2005 	0.00033	Y01	DEATHRATE	F	HU
2004 	0.00043	Y01	DEATHRATE	F	HU
2003 	0.00041	Y01	DEATHRATE	F	HU
2002 	0.00068	Y01	DEATHRATE	F	HU
2001 	0.00041	Y01	DEATHRATE	F	HU
2000 	0.00052	Y01	DEATHRATE	F	HU
1999 	0.00044	Y01	DEATHRATE	F	HU
1998 	0.00073	Y01	DEATHRATE	F	HU
1997 	0.00052	Y01	DEATHRATE	F	HU
1996 	0.0007	Y01	DEATHRATE	F	HU
1995 	0.00068	Y01	DEATHRATE	F	HU
1994 	0.00085	Y01	DEATHRATE	F	HU
1993 	0.00069	Y01	DEATHRATE	F	HU
1992 	0.00067	Y01	DEATHRATE	F	HU
1991 	0.00063	Y01	DEATHRATE	F	HU
1990 	0.00079	Y01	DEATHRATE	F	HU
1989 	0.00077	Y01	DEATHRATE	F	HU
1988 	0.00072	Y01	DEATHRATE	F	HU
1987 	0.00074	Y01	DEATHRATE	F	HU
1986 	0.00082	Y01	DEATHRATE	F	HU
1985 	0.00068	Y01	DEATHRATE	F	HU
1984 	0.00093	Y01	DEATHRATE	F	HU
1983 	0.00091	Y01	DEATHRATE	F	HU
1982 	0.00082	Y01	DEATHRATE	F	HU
1981 	0.00078	Y01	DEATHRATE	F	HU
1980 	0.00091	Y01	DEATHRATE	F	HU
1979 	0.00101	Y01	DEATHRATE	F	HU
1978 	0.00103	Y01	DEATHRATE	F	HU
1977 	0.00105	Y01	DEATHRATE	F	HU
1976 	0.00113	Y01	DEATHRATE	F	HU
1975 	0.00107	Y01	DEATHRATE	F	HU
1974 	0.00143	Y01	DEATHRATE	F	HU
1973 	0.00125	Y01	DEATHRATE	F	HU
1972 	0.00154	Y01	DEATHRATE	F	HU
1971 	0.00126	Y01	DEATHRATE	F	HU
1970 	0.00182	Y01	DEATHRATE	F	HU
1969 	0.00173	Y01	DEATHRATE	F	HU
1968 	0.00213	Y01	DEATHRATE	F	HU
1967 	0.0021	Y01	DEATHRATE	F	HU
1966 	0.00204	Y01	DEATHRATE	F	HU
1965 	0.00259	Y01	DEATHRATE	F	HU
1964 	0.00255	Y01	DEATHRATE	F	HU
1963 	0.00318	Y01	DEATHRATE	F	HU
1962 	0.00383	Y01	DEATHRATE	F	HU
1961 	0.00273	Y01	DEATHRATE	F	HU
1960 	0.0038	Y01	DEATHRATE	F	HU
2012 	0.00027	Y01	DEATHRATE	F	IE
2011 	0.00017	Y01	DEATHRATE	F	IE
2010 	0.00023	Y01	DEATHRATE	F	IE
2009 	0.00048	Y01	DEATHRATE	F	IE
2008 	0.00019	Y01	DEATHRATE	F	IE
2007 	0.00049	Y01	DEATHRATE	F	IE
2006 	0.00017	Y01	DEATHRATE	F	IE
2005 	0.00044	Y01	DEATHRATE	F	IE
2004 	0.0002	Y01	DEATHRATE	F	IE
2003 	0.00029	Y01	DEATHRATE	F	IE
2002 	0.00056	Y01	DEATHRATE	F	IE
2001 	0.00038	Y01	DEATHRATE	F	IE
2000 	0.00015	Y01	DEATHRATE	F	IE
1999 	0.0007	Y01	DEATHRATE	F	IE
1998 	0.00044	Y01	DEATHRATE	F	IE
1997 	0.00045	Y01	DEATHRATE	F	IE
1996 	0.00076	Y01	DEATHRATE	F	IE
1995 	0.00021	Y01	DEATHRATE	F	IE
1994 	0.00041	Y01	DEATHRATE	F	IE
1993 	0.00032	Y01	DEATHRATE	F	IE
1992 	0.0005	Y01	DEATHRATE	F	IE
1991 	0.00031	Y01	DEATHRATE	F	IE
1990 	0.00038	Y01	DEATHRATE	F	IE
1989 	0.00061	Y01	DEATHRATE	F	IE
1988 	0.00045	Y01	DEATHRATE	F	IE
1987 	0.00071	Y01	DEATHRATE	F	IE
1986 	0.00044	Y01	DEATHRATE	F	IE
2012 	0.0	Y01	DEATHRATE	F	IS
2011 	0.0	Y01	DEATHRATE	F	IS
2010 	0.00042	Y01	DEATHRATE	F	IS
2009 	0.0	Y01	DEATHRATE	F	IS
2008 	0.00045	Y01	DEATHRATE	F	IS
2007 	0.00139	Y01	DEATHRATE	F	IS
2006 	0.00047	Y01	DEATHRATE	F	IS
2005 	0.0	Y01	DEATHRATE	F	IS
2004 	0.0	Y01	DEATHRATE	F	IS
2003 	0.00099	Y01	DEATHRATE	F	IS
2002 	0.00096	Y01	DEATHRATE	F	IS
2001 	0.0	Y01	DEATHRATE	F	IS
2000 	0.0	Y01	DEATHRATE	F	IS
1999 	0.0	Y01	DEATHRATE	F	IS
1998 	0.00048	Y01	DEATHRATE	F	IS
1997 	0.0	Y01	DEATHRATE	F	IS
1996 	0.00095	Y01	DEATHRATE	F	IS
1995 	0.00089	Y01	DEATHRATE	F	IS
1994 	0.00044	Y01	DEATHRATE	F	IS
1993 	0.00045	Y01	DEATHRATE	F	IS
1992 	0.0	Y01	DEATHRATE	F	IS
1991 	0.0	Y01	DEATHRATE	F	IS
1990 	0.0	Y01	DEATHRATE	F	IS
1989 	0.00095	Y01	DEATHRATE	F	IS
1988 	0.00052	Y01	DEATHRATE	F	IS
1987 	0.0	Y01	DEATHRATE	F	IS
1986 	0.0	Y01	DEATHRATE	F	IS
1985 	0.00096	Y01	DEATHRATE	F	IS
1984 	0.00047	Y01	DEATHRATE	F	IS
1983 	0.00095	Y01	DEATHRATE	F	IS
1982 	0.00093	Y01	DEATHRATE	F	IS
1981 	0.00046	Y01	DEATHRATE	F	IS
1980 	0.00096	Y01	DEATHRATE	F	IS
1978 	0.00051	Y01	DEATHRATE	F	IS
1977 	0.00049	Y01	DEATHRATE	F	IS
1976 	0.0	Y01	DEATHRATE	F	IS
1975 	0.00192	Y01	DEATHRATE	F	IS
1974 	0.00091	Y01	DEATHRATE	F	IS
1973 	0.00094	Y01	DEATHRATE	F	IS
1972 	0.00153	Y01	DEATHRATE	F	IS
1971 	0.0	Y01	DEATHRATE	F	IS
1970 	0.00099	Y01	DEATHRATE	F	IS
1969 	0.00049	Y01	DEATHRATE	F	IS
1968 	0.00046	Y01	DEATHRATE	F	IS
1967 	0.00133	Y01	DEATHRATE	F	IS
1966 	0.00088	Y01	DEATHRATE	F	IS
1965 	0.00043	Y01	DEATHRATE	F	IS
1964 	0.00131	Y01	DEATHRATE	F	IS
1963 	0.00179	Y01	DEATHRATE	F	IS
1962 	0.00263	Y01	DEATHRATE	F	IS
1961 	0.00129	Y01	DEATHRATE	F	IS
2012 	0.00022	Y01	DEATHRATE	F	IT
2011 	0.00015	Y01	DEATHRATE	F	IT
2010 	0.00021	Y01	DEATHRATE	F	IT
2009 	0.00022	Y01	DEATHRATE	F	IT
2008 	0.00015	Y01	DEATHRATE	F	IT
2007 	0.0002	Y01	DEATHRATE	F	IT
2006 	0.0002	Y01	DEATHRATE	F	IT
2005 	0.00016	Y01	DEATHRATE	F	IT
2004 	0.00022	Y01	DEATHRATE	F	IT
2003 	0.00024	Y01	DEATHRATE	F	IT
2002 	0.00024	Y01	DEATHRATE	F	IT
2001 	0.00025	Y01	DEATHRATE	F	IT
2000 	0.0003	Y01	DEATHRATE	F	IT
1999 	0.0003	Y01	DEATHRATE	F	IT
1998 	0.00028	Y01	DEATHRATE	F	IT
1997 	0.00051	Y01	DEATHRATE	F	IT
1996 	0.00038	Y01	DEATHRATE	F	IT
1995 	0.00044	Y01	DEATHRATE	F	IT
1994 	0.00038	Y01	DEATHRATE	F	IT
1993 	0.00049	Y01	DEATHRATE	F	IT
1992 	0.00048	Y01	DEATHRATE	F	IT
1991 	0.00047	Y01	DEATHRATE	F	IT
1990 	0.00042	Y01	DEATHRATE	F	IT
1989 	0.00041	Y01	DEATHRATE	F	IT
1988 	0.00048	Y01	DEATHRATE	F	IT
1987 	0.0006	Y01	DEATHRATE	F	IT
1986 	0.00044	Y01	DEATHRATE	F	IT
1985 	0.00051	Y01	DEATHRATE	F	IT
2012 	0.0	Y01	DEATHRATE	F	LI
2011 	0.0	Y01	DEATHRATE	F	LI
2010 	0.0	Y01	DEATHRATE	F	LI
2009 	0.0	Y01	DEATHRATE	F	LI
2008 	0.0	Y01	DEATHRATE	F	LI
2007 	0.00532	Y01	DEATHRATE	F	LI
2006 	0.0	Y01	DEATHRATE	F	LI
2005 	0.0	Y01	DEATHRATE	F	LI
2004 	0.0	Y01	DEATHRATE	F	LI
2003 	0.0	Y01	DEATHRATE	F	LI
2002 	0.0	Y01	DEATHRATE	F	LI
2001 	0.0	Y01	DEATHRATE	F	LI
2000 	0.0	Y01	DEATHRATE	F	LI
1999 	0.0	Y01	DEATHRATE	F	LI
1998 	0.0	Y01	DEATHRATE	F	LI
1997 	0.0	Y01	DEATHRATE	F	LI
1996 	0.0	Y01	DEATHRATE	F	LI
1995 	0.0	Y01	DEATHRATE	F	LI
1994 	0.00481	Y01	DEATHRATE	F	LI
2012 	0.00041	Y01	DEATHRATE	F	LT
2011 	0.0002	Y01	DEATHRATE	F	LT
2010 	0.0002	Y01	DEATHRATE	F	LT
2009 	0.00014	Y01	DEATHRATE	F	LT
2008 	0.00042	Y01	DEATHRATE	F	LT
2007 	0.00057	Y01	DEATHRATE	F	LT
2006 	0.0005	Y01	DEATHRATE	F	LT
2005 	0.00049	Y01	DEATHRATE	F	LT
2004 	0.00042	Y01	DEATHRATE	F	LT
2003 	0.00055	Y01	DEATHRATE	F	LT
2002 	0.00051	Y01	DEATHRATE	F	LT
2001 	0.0009	Y01	DEATHRATE	F	LT
2000 	0.00109	Y01	DEATHRATE	F	LT
1999 	0.00056	Y01	DEATHRATE	F	LT
1998 	0.0006	Y01	DEATHRATE	F	LT
1997 	0.00088	Y01	DEATHRATE	F	LT
1996 	0.001	Y01	DEATHRATE	F	LT
1995 	0.00112	Y01	DEATHRATE	F	LT
1994 	0.00078	Y01	DEATHRATE	F	LT
1993 	0.00091	Y01	DEATHRATE	F	LT
1992 	0.00089	Y01	DEATHRATE	F	LT
1991 	0.00085	Y01	DEATHRATE	F	LT
1990 	0.00099	Y01	DEATHRATE	F	LT
1989 	0.00106	Y01	DEATHRATE	F	LT
1988 	0.00147	Y01	DEATHRATE	F	LT
1987 	0.00123	Y01	DEATHRATE	F	LT
1986 	0.00172	Y01	DEATHRATE	F	LT
1985 	0.00202	Y01	DEATHRATE	F	LT
1984 	0.00165	Y01	DEATHRATE	F	LT
1983 	0.00158	Y01	DEATHRATE	F	LT
1982 	0.00249	Y01	DEATHRATE	F	LT
1981 	0.00208	Y01	DEATHRATE	F	LT
1980 	0.00163	Y01	DEATHRATE	F	LT
1979 	0.00155	Y01	DEATHRATE	F	LT
1978 	0.00208	Y01	DEATHRATE	F	LT
1977 	0.00202	Y01	DEATHRATE	F	LT
1976 	0.00158	Y01	DEATHRATE	F	LT
1975 	0.00142	Y01	DEATHRATE	F	LT
1974 	0.00225	Y01	DEATHRATE	F	LT
1973 	0.00208	Y01	DEATHRATE	F	LT
1972 	0.00237	Y01	DEATHRATE	F	LT
1971 	0.00217	Y01	DEATHRATE	F	LT
1970 	0.00165	Y01	DEATHRATE	F	LT
2012 	0.0	Y01	DEATHRATE	F	LU
2011 	0.00035	Y01	DEATHRATE	F	LU
2010 	0.0	Y01	DEATHRATE	F	LU
2009 	0.0	Y01	DEATHRATE	F	LU
2008 	0.0	Y01	DEATHRATE	F	LU
2007 	0.00037	Y01	DEATHRATE	F	LU
2006 	0.00076	Y01	DEATHRATE	F	LU
2005 	0.0	Y01	DEATHRATE	F	LU
2004 	0.0	Y01	DEATHRATE	F	LU
2003 	0.00038	Y01	DEATHRATE	F	LU
2002 	0.0	Y01	DEATHRATE	F	LU
2001 	0.0	Y01	DEATHRATE	F	LU
2000 	0.00038	Y01	DEATHRATE	F	LU
1999 	0.00076	Y01	DEATHRATE	F	LU
1998 	0.00037	Y01	DEATHRATE	F	LU
1997 	0.00074	Y01	DEATHRATE	F	LU
1996 	0.0	Y01	DEATHRATE	F	LU
1995 	0.0	Y01	DEATHRATE	F	LU
1994 	0.00075	Y01	DEATHRATE	F	LU
1993 	0.0	Y01	DEATHRATE	F	LU
1992 	0.0	Y01	DEATHRATE	F	LU
1991 	0.00041	Y01	DEATHRATE	F	LU
1990 	0.00084	Y01	DEATHRATE	F	LU
1989 	0.00045	Y01	DEATHRATE	F	LU
1988 	0.00094	Y01	DEATHRATE	F	LU
1987 	0.00048	Y01	DEATHRATE	F	LU
1986 	0.0	Y01	DEATHRATE	F	LU
1985 	0.00099	Y01	DEATHRATE	F	LU
1984 	0.00145	Y01	DEATHRATE	F	LU
1983 	0.0	Y01	DEATHRATE	F	LU
1982 	0.00095	Y01	DEATHRATE	F	LU
1981 	0.00096	Y01	DEATHRATE	F	LU
1980 	0.0005	Y01	DEATHRATE	F	LU
1979 	0.00051	Y01	DEATHRATE	F	LU
1978 	0.00317	Y01	DEATHRATE	F	LU
1977 	0.00105	Y01	DEATHRATE	F	LU
1976 	0.00052	Y01	DEATHRATE	F	LU
1975 	0.0	Y01	DEATHRATE	F	LU
1974 	0.00158	Y01	DEATHRATE	F	LU
1973 	0.00249	Y01	DEATHRATE	F	LU
1972 	0.0014	Y01	DEATHRATE	F	LU
1971 	0.00137	Y01	DEATHRATE	F	LU
1970 	0.00136	Y01	DEATHRATE	F	LU
1969 	0.0	Y01	DEATHRATE	F	LU
1968 	0.00166	Y01	DEATHRATE	F	LU
2012 	0.00043	Y01	DEATHRATE	F	LV
2011 	0.00071	Y01	DEATHRATE	F	LV
2010 	0.00054	Y01	DEATHRATE	F	LV
2009 	0.00078	Y01	DEATHRATE	F	LV
2008 	0.00044	Y01	DEATHRATE	F	LV
2007 	0.00055	Y01	DEATHRATE	F	LV
2006 	0.00059	Y01	DEATHRATE	F	LV
2005 	0.0005	Y01	DEATHRATE	F	LV
2004 	0.00091	Y01	DEATHRATE	F	LV
2003 	0.00155	Y01	DEATHRATE	F	LV
2002 	0.00103	Y01	DEATHRATE	F	LV
2012 	0.00058	Y01	DEATHRATE	F	MD
2011 	0.0012	Y01	DEATHRATE	F	MD
2010 	0.0008	Y01	DEATHRATE	F	MD
2009 	0.00099	Y01	DEATHRATE	F	MD
2008 	0.00104	Y01	DEATHRATE	F	MD
2007 	0.00125	Y01	DEATHRATE	F	MD
2006 	0.0011	Y01	DEATHRATE	F	MD
2012 	0.00055	Y01	DEATHRATE	F	ME
2011 	0.00026	Y01	DEATHRATE	F	ME
2010 	0.00052	Y01	DEATHRATE	F	ME
2009 	0.0	Y01	DEATHRATE	F	ME
2008 	0.00027	Y01	DEATHRATE	F	ME
2007 	0.0	Y01	DEATHRATE	F	ME
2006 	0.00027	Y01	DEATHRATE	F	ME
2005 	0.00154	Y01	DEATHRATE	F	ME
2012 	0.00062	Y01	DEATHRATE	F	MK
2011 	0.00035	Y01	DEATHRATE	F	MK
2010 	9e-05	Y01	DEATHRATE	F	MK
2009 	0.00064	Y01	DEATHRATE	F	MK
2008 	0.00018	Y01	DEATHRATE	F	MK
2007 	0.00065	Y01	DEATHRATE	F	MK
2006 	0.00055	Y01	DEATHRATE	F	MK
2005 	0.00045	Y01	DEATHRATE	F	MK
2004 	0.00098	Y01	DEATHRATE	F	MK
2003 	0.00087	Y01	DEATHRATE	F	MK
2002 	0.00083	Y01	DEATHRATE	F	MK
2001 	0.00082	Y01	DEATHRATE	F	MK
2000 	0.00073	Y01	DEATHRATE	F	MK
1999 	0.00103	Y01	DEATHRATE	F	MK
1998 	0.00124	Y01	DEATHRATE	F	MK
1997 	0.00114	Y01	DEATHRATE	F	MK
