index	nb_urls	delimit_hash	geo	text	nb_symbols	annee	delimit_mention	nb_extended_entities	text_mention	id_str	nb_user_photos	nb_user_mentions	type_extended_entities	created_at	lang	retweet_count	nb_hashtags	favorite_count	text_hashtags
778250529386430465	0	, 75, 86		"Angelina dépensant la pension alimentaire de Brad avec ses enfants. • 1911
#Brangelina https://t.co/09QFBUrmvC"	0	2016		1		778250529386430465	1	0	['photo']	Tue Sep 20 15:12:40 +0000 2016	fr	12	1	27	, Brangelina
778250553667231745	0	, 7, 18		Si les #Brangelina se séparent, j'arrête TOUT	0	2016		0		778250553667231745	0	0	[]	Tue Sep 20 15:12:45 +0000 2016	fr	1	1	2	, Brangelina
778250559539277824	0	, 79, 90		Je refuse de croire que Marion Cotillard est la cause du divorce, non non non. #Brangelina	0	2016		0		778250559539277824	0	0	[]	Tue Sep 20 15:12:47 +0000 2016	fr	0	1	1	, Brangelina
778250579831353344	1	, 77, 88		Exclu!! Brad et Angelina divorcent, voici pourquoi : https://t.co/cMedjdsVTm #brangelina	0	2016		0		778250579831353344	0	0	[]	Tue Sep 20 15:12:52 +0000 2016	fr	2	1	1	, brangelina
778250609468276736	0	, 39, 50		Sinon j'ai reçu au moins 3 alertes sur #brangelina. De l'info, de la vraie!	0	2016		0		778250609468276736	0	0	[]	Tue Sep 20 15:12:59 +0000 2016	fr	0	1	0	, brangelina
778250720650883072	0	, 70, 81		sur ma vie j'suis choquée je crois même plus en l'amour c'est bon là  #brangelina	0	2016		0		778250720650883072	0	0	[]	Tue Sep 20 15:13:25 +0000 2016	fr	0	1	0	, brangelina
778250778037350400	1	, 9, 18, 19, 28, 29, 40		J'adore. #bradpitt #angelina #brangelina # divorce https://t.co/7a5v0S8TE8	0	2016		0		778250778037350400	0	0	[]	Tue Sep 20 15:13:39 +0000 2016	fr	1	3	4	, bradpitt, angelina, brangelina
778250786618744832	0	, 33, 53, 54, 65		De toute façon j'ai toujours été #teamjenniferaniston #Brangelina	0	2016		0		778250786618744832	0	0	[]	Tue Sep 20 15:13:41 +0000 2016	fr	0	2	0	, teamjenniferaniston, Brangelina
778250837046992896	0	, 127, 138		Je crois que si les Carter font pareil,je ne croirai plus du tout à l'amour entre stars,juré. Déjà est ce que j'y crois même?? #Brangelina	0	2016		0		778250837046992896	0	0	[]	Tue Sep 20 15:13:53 +0000 2016	fr	1	1	1	, Brangelina
778250845859315712	1	, 15, 26		Non depuis que #brangelina  c'est fini... https://t.co/Ya45ONigfO	0	2016		0		778250845859315712	0	0	[]	Tue Sep 20 15:13:55 +0000 2016	fr	3	1	4	, brangelina
778250884514013184	0	, 105, 116		"Angelina est en beau #@´#@ parce que Brad a BEAUCOUP aimé travailler avec Marion Cotillard récemment ...
#brangelina"	0	2016		0		778250884514013184	0	0	[]	Tue Sep 20 15:14:04 +0000 2016	fr	0	1	2	, brangelina
778250912435474432	0	, 71, 82		@maman_2_anges complètement, c'est la fin du monnnnnnde 😱😪 @LeHuffPost #brangelina	0	2016	, 0, 14, 59, 70	0	, maman_2_anges, LeHuffPost	778250912435474432	0	2	[]	Tue Sep 20 15:14:11 +0000 2016	fr	0	1	0	, brangelina
778250930433163264	0	, 118, 129		Un divorcé qui serait lié à des divergences concernant l'éducation de leurs enfants? Wow did not see that one coming! #Brangelina	0	2016		0		778250930433163264	0	0	[]	Tue Sep 20 15:14:15 +0000 2016	fr	1	1	2	, Brangelina
778250939849289728	0	, 0, 11		#brangelina illuminati crap	0	2016		0		778250939849289728	0	0	[]	Tue Sep 20 15:14:17 +0000 2016	fr	0	1	0	, brangelina
778250942307307520	1	, 12, 23		WTF !?! Les #Brangelina, c'est terminé. Selon TMZ, Angélina demande le divorce. Elle aurait déposé une demande de... https://t.co/Ipuns0cOoN	0	2016		0		778250942307307520	0	0	[]	Tue Sep 20 15:14:18 +0000 2016	fr	0	1	0	, Brangelina
778250953094987776	0	, 76, 87		Allez là, on s'en fout de Jennifer Aniston. Elle ne sert (toujours) à rien. #brangelina	0	2016		0		778250953094987776	0	0	[]	Tue Sep 20 15:14:21 +0000 2016	fr	0	1	2	, brangelina
778250975874314240	1	, 46, 57, 58, 69, 70, 76		Moi quand je viens d'apprendre le divorce des #brangelina #LoveIsDead #drama https://t.co/XW0J1CPJtL	0	2016		0		778250975874314240	0	0	[]	Tue Sep 20 15:14:26 +0000 2016	fr	0	3	0	, brangelina, LoveIsDead, drama
778251042018496512	0	, 87, 98		En même temps ne nous emballons pas, pour l’instant rien n’a été confirmé par @lauhaim #brangelina	0	2016	, 78, 86	0	, lauhaim	778251042018496512	0	1	[]	Tue Sep 20 15:14:42 +0000 2016	fr	0	1	0	, brangelina
778251065573670912	1	, 35, 46		Je n'arrive plus à me concentrer ! #brangelina https://t.co/hYUupZSNb6	0	2016		0		778251065573670912	0	0	[]	Tue Sep 20 15:14:47 +0000 2016	fr	1	1	4	, brangelina
778251093092536320	0	, 65, 76		ça fait 10 minutes que je ferme plus la bouche là j'vous promet  #brangelina	0	2016		0		778251093092536320	0	0	[]	Tue Sep 20 15:14:54 +0000 2016	fr	0	1	0	, brangelina
778251134876127233	1	, 98, 109, 110, 116, 117, 122, 123, 131		Angelina Jolie et Brad Pitt divorcent : Retour sur leur mariage (Vidéo) | https://t.co/lHeFCPRDkL #brangelina #jolie #pitt #divorce	0	2016		0		778251134876127233	0	0	[]	Tue Sep 20 15:15:04 +0000 2016	fr	0	4	0	, brangelina, jolie, pitt, divorce
778251145005457408	0	, 53, 64		BFM à deux doigts de déclencher une édition spéciale #brangelina	0	2016		0		778251145005457408	0	0	[]	Tue Sep 20 15:15:06 +0000 2016	fr	0	1	0	, brangelina
778251153112961024	0	, 31, 42		@c_ccilou @LeHuffPost c'est ça #brangelina est mort!!!! 😱😱😱	0	2016	, 0, 9, 10, 21	0	, c_ccilou, LeHuffPost	778251153112961024	0	2	[]	Tue Sep 20 15:15:08 +0000 2016	fr	0	1	0	, brangelina
778251168355065856	0	, 57, 68		Oh ptn nooooooon😢 Ils étaient trop parfait ensemble!!!!! #brangelina	0	2016		0		778251168355065856	0	0	[]	Tue Sep 20 15:15:12 +0000 2016	fr	0	1	0	, brangelina
778251195144110080	0	, 13, 24		C'est la vie #brangelina	0	2016		0		778251195144110080	0	0	[]	Tue Sep 20 15:15:18 +0000 2016	fr	0	1	0	, brangelina
778251204283527168	0	, 42, 53		attendez comment ça ils divorcent???????? #brangelina	0	2016		0		778251204283527168	0	0	[]	Tue Sep 20 15:15:20 +0000 2016	fr	1	1	0	, brangelina
778251233488404480	0	, 82, 93		j'ai l'impression que c'est moi qui divorce ptn je vous jure que je vais chialer  #brangelina	0	2016		0		778251233488404480	0	0	[]	Tue Sep 20 15:15:27 +0000 2016	fr	6	1	7	, brangelina
778251403986862081	1	, 54, 65, 66, 89		Ma réaction au divorce de Brad Pitt et Angelina Jolie #Brangelina #JournalistePeopleAFond https://t.co/neNhbKavtK	0	2016		0		778251403986862081	0	0	[]	Tue Sep 20 15:16:08 +0000 2016	fr	38	2	19	, Brangelina, JournalistePeopleAFond
778251484139917314	1	, 54, 63, 67, 81, 82, 93		Réaction en direct jennifer Aniston sur le divorce de #BradPitt et #AngelinaJolie #Brangelina https://t.co/4gO4uKheXd	0	2016		0		778251484139917314	0	0	[]	Tue Sep 20 15:16:27 +0000 2016	fr	29	3	25	, BradPitt, AngelinaJolie, Brangelina
778251533322448899	0	, 126, 137		Les aigris qui se réjouissent et disent genre "c la vengeance de Jenifer aniston", pauvres de vous,allez vous acheter une vie #Brangelina	0	2016		0		778251533322448899	0	0	[]	Tue Sep 20 15:16:39 +0000 2016	fr	1	1	2	, Brangelina
778251554210062336	0	, 85, 96		. @EmiliePicch qui traduit mot pour mot l'article de TMZ pour annoncer le divorce de #Brangelina ! Du vrai journalisme ça !	0	2016	, 2, 14	0	, EmiliePicch	778251554210062336	0	1	[]	Tue Sep 20 15:16:44 +0000 2016	fr	0	1	0	, Brangelina
778251622602436608	1	, 36, 47, 48, 62, 63, 72, 73, 89		"Pendant ce temps-là, à Vera Cruz...
#brangelina #AngelinaJolie #BradPitt #JenniferAniston https://t.co/DUokeLluBH"	0	2016		0		778251622602436608	0	0	[]	Tue Sep 20 15:17:00 +0000 2016	fr	4	4	5	, brangelina, AngelinaJolie, BradPitt, JenniferAniston
778251752059592704	0	, 31, 42		putain mais c'est pas possible #brangelina	0	2016		0		778251752059592704	0	0	[]	Tue Sep 20 15:17:31 +0000 2016	fr	0	1	0	, brangelina
778251862436962304	1	, 24, 35		Moi apprennant pour les #brangelina https://t.co/bgoM2v6bL2	0	2016		0		778251862436962304	0	0	[]	Tue Sep 20 15:17:57 +0000 2016	fr	1	1	0	, brangelina
778251864299241474	0	, 8, 19		Je'suis #brangelina	0	2016		0		778251864299241474	0	0	[]	Tue Sep 20 15:17:58 +0000 2016	fr	1	1	3	, brangelina
778251969790115841	0	, 22, 33		J'y crois pas putain. #brangelina	0	2016		0		778251969790115841	0	0	[]	Tue Sep 20 15:18:23 +0000 2016	fr	0	1	0	, brangelina
778251982242996224	0	, 75, 86		Je vois plus de tweets concernant Jennifer Aniston que Brad et Angelina xD #brangelina	0	2016		0		778251982242996224	0	0	[]	Tue Sep 20 15:18:26 +0000 2016	fr	0	1	0	, brangelina
778251985212547072	0	, 22, 33		Enfin c'est la fin de #Brangelina	0	2016		0		778251985212547072	0	0	[]	Tue Sep 20 15:18:27 +0000 2016	fr	0	1	0	, Brangelina
778252086928633856	0	, 38, 49		Fallait pas tromper Jenifer Aniston 😏 #Brangelina	0	2016		0		778252086928633856	0	0	[]	Tue Sep 20 15:18:51 +0000 2016	fr	0	1	0	, Brangelina
778252164338778112	0	, 30, 41		Nan pas eux. Je suis dégouté. #brangelina	0	2016		0		778252164338778112	0	0	[]	Tue Sep 20 15:19:09 +0000 2016	fr	0	1	0	, brangelina
778252168184954880	1	, 86, 99, 100, 111		Hollywood a le coeur en miettes. Angelina demande le divorce: https://t.co/vg9bAWyEbg #SalutBonjour #brangelina https://t.co/WOkWOY6fjN	0	2016		1		778252168184954880	1	0	['photo']	Tue Sep 20 15:19:10 +0000 2016	fr	1	2	5	, SalutBonjour, brangelina
778252183083053056	0	, 59, 70		Moi en apprenant le divorce d'Angelina Jolie et Brad Pitt. #Brangelina https://t.co/UQshrHUjXl	0	2016		1		778252183083053056	1	0	['video']	Tue Sep 20 15:19:14 +0000 2016	fr	7	1	11	, Brangelina
778252225374216192	0	, 85, 96		Brad Pitt et Angelina divorcent.. La preuve ultime que le monde va vraiment très mal #brangelina	0	2016		0		778252225374216192	0	0	[]	Tue Sep 20 15:19:24 +0000 2016	fr	1	1	1	, brangelina
778252305166692352	0	, 58, 69		Chers amis, voici le plus gros scoop de ma carrière : les #brangelina divorceraient... courage à tous.	0	2016		0		778252305166692352	0	0	[]	Tue Sep 20 15:19:43 +0000 2016	fr	1	1	4	, brangelina
778252340231036929	0	, 24, 35		Je n'ai rien à dire sur #Brangelina sauf que... Je suis un grand admirateur de Madame Jolie.	0	2016		0		778252340231036929	0	0	[]	Tue Sep 20 15:19:51 +0000 2016	fr	0	1	0	, Brangelina
778252353136984066	1	, 30, 41		Je viens de faire un push sur #Brangelina et ça amuse bcp mes collègues (GIF by @Claudedd) https://t.co/ysDSTxW5ZP	0	2016	, 80, 89	0	, Claudedd	778252353136984066	0	1	[]	Tue Sep 20 15:19:54 +0000 2016	fr	3	1	5	, Brangelina
778252397856583680	1	, 62, 66, 92, 103		DIVORCE : L'actrice Angelina Jolie a demandé le divorce selon #TMZ. https://t.co/gqSxe1s41x #brangelina	0	2016		0		778252397856583680	0	0	[]	Tue Sep 20 15:20:05 +0000 2016	fr	0	2	1	, TMZ, brangelina
778252410104020992	0	, 33, 44		Oserait-on faire un tweet sur le #Brangelina.... Oh c'est tellement pas notre genre les potins de star!	0	2016		0		778252410104020992	0	0	[]	Tue Sep 20 15:20:08 +0000 2016	fr	0	1	1	, Brangelina
778252421852192768	1	, 62, 73		Savoir faire la différence pour ses clients lors d'un divorce #brangelina https://t.co/PTTJ7FM95f https://t.co/DCASLIE3Zk	0	2016		1		778252421852192768	1	0	['photo']	Tue Sep 20 15:20:11 +0000 2016	fr	3	1	3	, brangelina
778252445696876544	0	, 0, 11		#brangelina c'est fini. Je ne crois plus en l'amour 😭	0	2016		0		778252445696876544	0	0	[]	Tue Sep 20 15:20:16 +0000 2016	fr	0	1	4	, brangelina
778252572373180417	0	, 0, 11		#brangelina c'est fini ?! Je suis choquée, dépitée, attristé, brusquée 😱😳😔	0	2016		0		778252572373180417	0	0	[]	Tue Sep 20 15:20:47 +0000 2016	fr	6	1	15	, brangelina
778252578534686720	0	, 98, 109		Ça se dit amie et ça t'annonce que Brad Pitt et Angelina Jolie c'est fini. Merci @Alexiadrnn hein #brangelina	0	2016	, 81, 92	0	, Alexiadrnn	778252578534686720	0	1	[]	Tue Sep 20 15:20:48 +0000 2016	fr	0	1	0	, brangelina
778252584146599936	0	, 114, 125		DEJA VANESSA ET JOHNNY, HELENA BC ET TIM BURTON, EMMA STONE ET ANDREW GARFIELD C BON ARRETEZ J'CROIS PLUS EN RIEN #brangelina	0	2016		0		778252584146599936	0	0	[]	Tue Sep 20 15:20:49 +0000 2016	fr	30	1	30	, brangelina
778252774001741824	1	, 87, 98, 99, 109, 110, 114		Pour vous consoler, ne ratez pas World War Z avec Brad Pitt sur @TMCtv le 10 octobre ! #Brangelina #WorldWarZ #TMC https://t.co/kafdPlXwA3	0	2016	, 64, 70	0	, TMCtv	778252774001741824	0	1	[]	Tue Sep 20 15:21:35 +0000 2016	fr	0	3	1	, Brangelina, WorldWarZ, TMC
778252845011365890	1	, 10, 21		mais non😯 #brangelina https://t.co/6pYJvkyRac	0	2016		0		778252845011365890	0	0	[]	Tue Sep 20 15:21:52 +0000 2016	fr	0	1	2	, brangelina
778252865911529472	1	, 98, 109		"La réaction de Jennifer Aniston suite à l'annonce de divorce entre Brad Pitt et Angelina Jolie 😂😂
#Brangelina https://t.co/W2GhqPpcCt"	0	2016		0		778252865911529472	0	0	[]	Tue Sep 20 15:21:57 +0000 2016	fr	139	1	242	, Brangelina
778253069326974976	0	, 12, 23		En TT avant #Brangelina on parle de Jennifer Aniston, la trahison est encore dans tous les esprits !	0	2016		0		778253069326974976	0	0	[]	Tue Sep 20 15:22:45 +0000 2016	fr	1	1	0	, Brangelina
778253086607433730	0	, 14, 25		QUOI???!?!??? #brangelina 😭😭😧	0	2016		0		778253086607433730	0	0	[]	Tue Sep 20 15:22:49 +0000 2016	fr	0	1	0	, brangelina
778253091892264960	0	, 57, 68		J'attends avec impatience que ma soeur voie la nouvelle. #brangelina	0	2016		0		778253091892264960	0	0	[]	Tue Sep 20 15:22:51 +0000 2016	fr	0	1	1	, brangelina
778253171382685696	1	, 9, 20		Oh Jolie #Brangelina https://t.co/GLCfX2CSBt	0	2016		0		778253171382685696	0	0	[]	Tue Sep 20 15:23:09 +0000 2016	fr	0	1	0	, Brangelina
778253185567817729	0	, 77, 88		Ok c'est fini. Et après vous croyez réellement que l'amour éternel existe ?  #brangelina	0	2016		0		778253185567817729	0	0	[]	Tue Sep 20 15:23:13 +0000 2016	fr	0	1	2	, brangelina
778253474119159808	1	, 20, 31		Je refuse de croire #brangelina 💔💔😔🙁 https://t.co/fiDmV7un1O	0	2016		0		778253474119159808	0	0	[]	Tue Sep 20 15:24:22 +0000 2016	fr	0	1	0	, brangelina
778253488388059136	1	, 40, 51, 52, 60		"Les détectives sont tendance en 2016! 💔 #Brangelina #JohnDoe
https://t.co/g9qGXKcP2M"	0	2016		0		778253488388059136	0	0	[]	Tue Sep 20 15:24:25 +0000 2016	fr	3	2	3	, Brangelina, JohnDoe
778253496005058560	1	, 61, 72		Le divorce de @B_Roger_Petit du @PSG_inside &gt; Divorce des #Brangelina https://t.co/AIozc3SjGP	0	2016	, 14, 28, 32, 43	0	, B_Roger_Petit, PSG_inside	778253496005058560	0	2	[]	Tue Sep 20 15:24:27 +0000 2016	fr	0	1	0	, Brangelina
778253526204047360	0	, 91, 102		Je suis surprise du nombre de personnes qui desteste Angelina et qui s'en prennent à elle. #brangelina	0	2016		0		778253526204047360	0	0	[]	Tue Sep 20 15:24:34 +0000 2016	fr	0	1	1	, brangelina
778253568851582976	0	, 60, 71		Je suis choquée, pour moi c'était LE couple par excellence. #brangelina	0	2016		0		778253568851582976	0	0	[]	Tue Sep 20 15:24:44 +0000 2016	fr	0	1	0	, brangelina
778253580423880704	0	, 61, 72		Le couple goal de tout Hollywood ce sépare ?! Mais naaaaaaan #brangelina	0	2016		0		778253580423880704	0	0	[]	Tue Sep 20 15:24:47 +0000 2016	fr	1	1	1	, brangelina
778253582428676096	0	, 0, 11		#brangelina le pire comme d'hab c'est pr les enfants...	0	2016		0		778253582428676096	0	0	[]	Tue Sep 20 15:24:47 +0000 2016	fr	1	1	0	, brangelina
778253591949828098	1	, 98, 109		Je suis choqué pourquoi ???? Tellement triste pour ce couple magnifique 😞😞😞 mais bon c'est la vie #Brangelina… https://t.co/1LGEgDNqIy	0	2016		0		778253591949828098	0	0	[]	Tue Sep 20 15:24:50 +0000 2016	fr	1	1	2	, Brangelina
778253664171520000	0	, 99, 110		De toute manière, depuis que Tim Burton et Helena Bonham Carter E sont séparés, tout part en live. #Brangelina	0	2016		0		778253664171520000	0	0	[]	Tue Sep 20 15:25:07 +0000 2016	fr	15	1	23	, Brangelina
778253703694446593	0	, 38, 49		toute façon le célibat c'est bien mdr #brangelina	0	2016		0		778253703694446593	0	0	[]	Tue Sep 20 15:25:16 +0000 2016	fr	0	1	0	, brangelina
778253844631457795	0	, 13, 24		SAVE MIRAVAL #brangelina https://t.co/xVIuOiFJoF	0	2016		1		778253844631457795	1	0	['photo']	Tue Sep 20 15:25:50 +0000 2016	fr	2	1	2	, brangelina
778253936046268416	1	, 0, 11, 12, 26, 53, 62		#Brangelina #AngelinaJolie  demande le  divorce  de  #BradPitt,  selon le site  TMZ  https://t.co/dfuBA3yG5m via @LObs	0	2016	, 113, 118	0	, lobs	778253936046268416	0	1	[]	Tue Sep 20 15:26:12 +0000 2016	fr	0	3	1	, Brangelina, AngelinaJolie, BradPitt
778253978987536386	0	, 60, 71		en vrai c le couple le plus classe de hollywood c'est chaud #Brangelina	0	2016		0		778253978987536386	0	0	[]	Tue Sep 20 15:26:22 +0000 2016	fr	1	1	1	, Brangelina
778254074827403269	0	, 0, 11		#brangelina je suis brisé c'était le couple ultime et ILS divorcent super	0	2016		0		778254074827403269	0	0	[]	Tue Sep 20 15:26:45 +0000 2016	fr	0	1	0	, brangelina
778254144217948160	1	, 31, 42, 43, 49		Jennifer Aniston en ce moment. #brangelina #Karma 💔 https://t.co/zjwVAIKZ4O	0	2016		0		778254144217948160	0	0	[]	Tue Sep 20 15:27:01 +0000 2016	fr	2	2	7	, brangelina, Karma
778254172760207360	0	, 87, 98		Moi je vous dit c fake je sais même pas combien de fois on a dit qu'ils se séparaient  #brangelina	0	2016		0		778254172760207360	0	0	[]	Tue Sep 20 15:27:08 +0000 2016	fr	0	1	2	, brangelina
778254182813954048	0	, 18, 29		Oh noooOoon ! Les #Brangelina divorcent ! Plus aucune chance de me faire adopter. Déjà qu'avant c'était quasiment compromis...	0	2016		0		778254182813954048	0	0	[]	Tue Sep 20 15:27:11 +0000 2016	fr	2	1	6	, Brangelina
778254201147326464	0	, 62, 73		Donc en fait on peut vraiment plus croire en l'amour quoi ... #Brangelina	0	2016		0		778254201147326464	0	0	[]	Tue Sep 20 15:27:15 +0000 2016	fr	0	1	1	, Brangelina
778254203135389696	0	, 44, 55		c'est définitif je ne crois plus en l'amour #Brangelina	0	2016		0		778254203135389696	0	0	[]	Tue Sep 20 15:27:15 +0000 2016	fr	2	1	2	, Brangelina
778254598423347200	0	, 15, 26		Le divorce des #Brangelina ? https://t.co/pIrhFJjtvL	0	2016		1		778254598423347200	1	0	['photo']	Tue Sep 20 15:28:50 +0000 2016	fr	0	1	0	, Brangelina
778254617461321733	0	, 115, 126		@neoisthenew je ne les aime pas particulièrement, mais c'aurait été sympa qu'ils restent encore longtemps ensemble #Brangelina	0	2016	, 0, 12	0	, NeoIsTheNew	778254617461321733	0	1	[]	Tue Sep 20 15:28:54 +0000 2016	fr	1	1	1	, Brangelina
778254628756590592	0	, 27, 38, 114, 122		@Orel_san @OrelsanGringeCF #brangelina putain, Sergio il mentait pas..... C'est une relou, j'en peux plus..... :) #Bloqués	0	2016	, 0, 9, 10, 26	0	, Orel_san, OrelsanGringeCF	778254628756590592	0	2	[]	Tue Sep 20 15:28:57 +0000 2016	fr	0	2	0	, brangelina, Bloqués
778254696985333760	0	, 48, 59		G le coeur en miette leur couple c'était goals  #brangelina	0	2016		0		778254696985333760	0	0	[]	Tue Sep 20 15:29:13 +0000 2016	fr	2	1	0	, brangelina
778254819274461184	0	, 15, 26		Mais nooooon 😢 #Brangelina	0	2016		0		778254819274461184	0	0	[]	Tue Sep 20 15:29:42 +0000 2016	fr	0	1	0	, Brangelina
778254855567712256	0	, 40, 51		Ca fait un moment qu'il en parle non ?😅 #brangelina	0	2016		0		778254855567712256	0	0	[]	Tue Sep 20 15:29:51 +0000 2016	fr	0	1	0	, brangelina
778254896709660673	0	, 8, 16, 67, 75, 85, 96		D'après #Twitter, il semblerait que nos ancêtres ne furent pas les #Gaulois mais les #Brangelina	0	2016		0		778254896709660673	0	0	[]	Tue Sep 20 15:30:01 +0000 2016	fr	1	3	0	, Twitter, Gaulois, Brangelina
778254905031192576	1	, 56, 67		Et CA c'est ce qu'il y a de plus triste dans l'histoire #Brangelina , définitivement https://t.co/HjtfHd474s	0	2016		0		778254905031192576	0	0	[]	Tue Sep 20 15:30:03 +0000 2016	fr	0	1	0	, Brangelina
778254968902021120	1	, 51, 62		Les alertes se suivent mais ne se ressemblent pas. #brangelina https://t.co/GNs2XneO6t	0	2016		0		778254968902021120	0	0	[]	Tue Sep 20 15:30:18 +0000 2016	fr	2	1	2	, brangelina
778255070425210881	0	, 53, 67, 71, 80, 96, 107		elle risque d'être compliquée la garde partagée pour #AngelinaJolie et #BradPitt fin d'un mythe #brangelina.	0	2016		0		778255070425210881	0	0	[]	Tue Sep 20 15:30:42 +0000 2016	fr	1	3	3	, AngelinaJolie, BradPitt, brangelina
778255098925486080	1	, 58, 66, 68, 79		La vraie question: qui va garder les vignes de domaine de #miraval? #Brangelina. Le divorce du siècle ! https://t.co/ykOJu99k4V via @LePoint	0	2016	, 132, 140	0	, LePoint	778255098925486080	0	1	[]	Tue Sep 20 15:30:49 +0000 2016	fr	0	2	0	, miraval, Brangelina
778255101546885120	1	, 52, 57, 63, 74		@L9teta just kidding. Mais je pense que je tiens un #meme pour #brangelina la https://t.co/bPFDvd7flV	0	2016	, 0, 7	0	, L9teta	778255101546885120	0	1	[]	Tue Sep 20 15:30:50 +0000 2016	fr	1	2	2	, meme, brangelina
778255128105193472	1	, 41, 52, 53, 62, 63, 77, 78, 93		Revanche, la roue tourne !!!!!! hahahaha #Brangelina #BradPitt #AngelinaJolie #JeniferAniston https://t.co/LhymvmQPnj	0	2016		0		778255128105193472	0	0	[]	Tue Sep 20 15:30:56 +0000 2016	fr	2	4	6	, Brangelina, BradPitt, AngelinaJolie, JeniferAniston
