index	nb_user_mentions	nb_extended_entities	nb_hashtags	geo	text_hashtags	annee	delimit_mention	lang	id_str	text_mention	retweet_count	favorite_count	type_extended_entities	text	nb_user_photos	nb_urls	nb_symbols	created_at	delimit_hash
779067731941453826	0	0	1		, SiJetaisPresident	2016		fr	779067731941453826		0	1	[]	#SiJetaisPresident tissage obligatoire	0	0	0	Thu Sep 22 21:19:56 +0000 2016	, 0, 18
779067742544662528	0	0	1		, SiJetaisPresident	2016		fr	779067742544662528		0	0	[]	#SiJetaisPresident les batteries de téléphone portable durerais 1 ans sans avoir besoins d'être chargé !! Pour ou contre 😀 ?	0	0	0	Thu Sep 22 21:19:58 +0000 2016	, 0, 18
779067746051100672	0	0	1		, SiJetaisPresident	2016		fr	779067746051100672		2	3	[]	#SiJetaisPresident j'augmenterai les numerus en Paces	0	0	0	Thu Sep 22 21:19:59 +0000 2016	, 0, 18
779067918428598272	1	0	1		, SiJetaisPresident	2016	, 112, 120	fr	779067918428598272	, YouTube	0	0	[]	#SiJetaisPresident je m'occuperais de l'opposition comme ça : Hérétique au bûcher ! https://t.co/uSS17FW7eg via @YouTube	0	1	0	Thu Sep 22 21:20:40 +0000 2016	, 0, 18
779067930373795841	1	0	2		, SiJetaisPresident, ASAB	2016	, 52, 55	fr	779067930373795841	, OL	1	1	[]	#SiJetaisPresident je donnerais des subventions à l'@OL en augmentant les impôts des stéphanois... &amp; j'augmenterais de ouf mon salaire #ASAB	0	0	0	Thu Sep 22 21:20:43 +0000 2016	, 0, 18, 139, 144
779067951244869632	0	0	1		, SiJetaisPresident	2016		fr	779067951244869632		0	0	[]	Je ferais une mega fiesta à l'elysee. 🎉 #SiJetaisPresident	0	0	0	Thu Sep 22 21:20:48 +0000 2016	, 40, 58
779067965056684032	0	0	1		, SiJetaisPresident	2016		fr	779067965056684032		0	0	[]	#SiJetaisPresident, je démissionnerais	0	0	0	Thu Sep 22 21:20:51 +0000 2016	, 0, 18
779068205218275328	0	0	1		, SiJetaisPresident	2016		fr	779068205218275328		1	2	[]	#SiJetaisPresident vous seriez dans une GROSSE merde totale, j'en rigole	0	0	0	Thu Sep 22 21:21:49 +0000 2016	, 0, 18
779068244695126016	0	0	1		, SiJetaisPresident	2016		fr	779068244695126016		0	0	[]	#SiJetaisPresident ...ben rien en fait, comme à peu près tous les autres	0	0	0	Thu Sep 22 21:21:58 +0000 2016	, 0, 18
779068247547215872	0	0	2		, SiJetaisPresident, Dakination	2016		fr	779068247547215872		0	0	[]	"#SiJetaisPresident Je suprimmerais le nutella de tous les centres commerciaux.
#Dakination"	0	0	0	Thu Sep 22 21:21:59 +0000 2016	, 0, 18, 79, 90
779068260113186816	0	0	2		, SiJetaisPresident, Palmashow	2016		fr	779068260113186816		0	1	[]	#SiJetaisPresident de la ré pu bliqueuh la la la la #Palmashow  tmtc	0	0	0	Thu Sep 22 21:22:02 +0000 2016	, 0, 18, 52, 62
779068380963823616	0	0	1		, SiJetaisPresident	2016		fr	779068380963823616		0	0	[]	#SiJetaisPresident je ne ferais rien, car nos bons(lol) présidents actuels ne savent rien faire, il faut suivre l'exemple	0	0	0	Thu Sep 22 21:22:31 +0000 2016	, 0, 18
779068427432517632	0	1	1		, SiJetaisPresident	2016		fr	779068427432517632		0	1	['video']	#SiJetaisPresident ceci serait notre hymne nationale https://t.co/aZ9onD5KwF	1	0	0	Thu Sep 22 21:22:42 +0000 2016	, 0, 18
779068454263545856	0	0	1		, SiJetaisPresident	2016		fr	779068454263545856		0	0	[]	#SiJetaisPresident Je n'essaierais SURTOUT PAS de me rapprocher des jeunes si j'ai pas envie de devenir le nouveau meme français!	0	0	0	Thu Sep 22 21:22:48 +0000 2016	, 0, 18
779068463432294400	0	0	1		, SiJetaisPresident	2016		fr	779068463432294400		0	0	[]	#SiJetaisPresident je mettrais les ministres, députés et préfets au smic horaire et sans aucun avantage bien sûr	0	0	0	Thu Sep 22 21:22:50 +0000 2016	, 0, 18
779068549323161600	0	0	1		, SiJetaisPresident	2016		fr	779068549323161600		0	1	[]	J'enseignerai la paix dans les écoles plutôt que la guerre  #SiJetaisPresident	0	0	0	Thu Sep 22 21:23:11 +0000 2016	, 60, 78
779068581472591873	0	1	1		, SiJetaisPresident	2016		fr	779068581472591873		0	1	['photo']	#SiJetaisPresident je décrèterai 14/15h comme créneau de sieste obligatoire dans les entreprises https://t.co/AlGFmveOgU	1	0	0	Thu Sep 22 21:23:18 +0000 2016	, 0, 18
779068707817553920	0	0	1		, SiJetaisPresident	2016		fr	779068707817553920		0	0	[]	"#SiJetaisPresident,  je nommerais bien sur Mickey premier ministre (c'est le cas aujourd'hui) 
Gérard Lenorman, ce hashtag est pour toi !"	0	0	0	Thu Sep 22 21:23:48 +0000 2016	, 0, 18
779068722342395904	0	0	1		, SiJetaisPresident	2016		fr	779068722342395904		0	3	[]	#SiJetaisPresident je Donne 15% du PIB du pays à l'Afrique pour Préjudice moral et historique pour esclavage et colonisation	0	0	0	Thu Sep 22 21:23:52 +0000 2016	, 0, 18
779068753984249857	0	0	1		, SiJetaisPresident	2016		fr	779068753984249857		0	0	[]	#SiJetaisPresident jme payerai toutes vo reum	0	0	0	Thu Sep 22 21:24:00 +0000 2016	, 0, 18
779068757964709888	0	0	2		, SiJetaisPresident, Paces	2016		fr	779068757964709888		2	11	[]	#SiJetaisPresident j'augmenterai les numerus de chaque filière en #Paces	0	0	0	Thu Sep 22 21:24:00 +0000 2016	, 0, 18, 66, 72
779068773634629632	0	0	1		, SiJetaisPresident	2016		fr	779068773634629632		1	0	[]	#SiJetaisPresident : (1) J'aurait mis des barrière de sécurités 😈 (2) ... 🌒	0	0	0	Thu Sep 22 21:24:04 +0000 2016	, 0, 18
779068786670460928	0	0	1		, SiJetaisPresident	2016		fr	779068786670460928		0	0	[]	#SiJetaisPresident déjà rien que de parler en public ça me stress.	0	0	0	Thu Sep 22 21:24:07 +0000 2016	, 0, 18
779068803363864576	0	0	1		, SiJetaisPresident	2016		fr	779068803363864576		0	0	[]	#SiJetaisPresident Je mettrais des mcdos à chaque coins de rue	0	0	0	Thu Sep 22 21:24:11 +0000 2016	, 0, 18
779068831360770048	0	0	1		, SiJetaisPresident	2016		fr	779068831360770048		0	0	[]	#SiJetaisPresident Chaise électriques :Jul,Cortex,Brecci,KRM,Haymaker et l'école serait interdit et on gagnerais tous 10000€ en vacances😂😂😂	0	0	0	Thu Sep 22 21:24:18 +0000 2016	, 0, 18
779068844702896132	0	0	2		, SiJetaisPresident, socomman	2016		fr	779068844702896132		0	0	[]	#SiJetaisPresident Je mettrai en prison les filles qui portent des ballerines #socomman	0	0	0	Thu Sep 22 21:24:21 +0000 2016	, 0, 18, 78, 87
779068869784768512	0	0	1		, SiJetaisPresident	2016		fr	779068869784768512		25	36	[]	#SiJetaisPresident la laïcité serait la cohabitation entre les différentes croyances et non l'interdiction de celles-ci.	0	0	0	Thu Sep 22 21:24:27 +0000 2016	, 0, 18
779069138539085825	0	0	1		, SiJetaisPresident	2016		fr	779069138539085825		0	0	[]	#SiJetaisPresident je ferais rien je dormirais comme Hollande	0	0	0	Thu Sep 22 21:25:31 +0000 2016	, 0, 18
779069167538438148	0	0	1		, SiJetaisPresident	2016		fr	779069167538438148		0	0	[]	Toute façon  vous serez pas president #SiJetaisPresident	0	0	0	Thu Sep 22 21:25:38 +0000 2016	, 38, 56
779069177512493056	0	0	1		, SiJetaisPresident	2016		fr	779069177512493056		0	0	[]	#SiJetaisPresident je me ferais couronner Empereur par le pape François tout simplement	0	0	0	Thu Sep 22 21:25:40 +0000 2016	, 0, 18
779069390260150276	0	0	1		, SiJetaisPresident	2016		fr	779069390260150276		0	0	[]	#SiJetaisPresident y aurait 3 jours de weekend	0	0	0	Thu Sep 22 21:26:31 +0000 2016	, 0, 18
779069548083503104	0	0	1		, SiJetaisPresident	2016		fr	779069548083503104		0	2	[]	#SiJetaisPresident j'investirais dans les tournois d'e-sport.	0	0	0	Thu Sep 22 21:27:09 +0000 2016	, 0, 18
779069794754650113	0	0	1		, SiJetaisPresident	2016		fr	779069794754650113		0	0	[]	#SiJetaisPresident Bouchon de liège de Kaaris sera le nouvel hymne national	0	0	0	Thu Sep 22 21:28:08 +0000 2016	, 0, 18
779069875281092608	0	0	1		, SiJetaisPresident	2016		fr	779069875281092608		0	0	[]	#SiJetaisPresident ça serait la merde	0	0	0	Thu Sep 22 21:28:27 +0000 2016	, 0, 18
779069962388443137	0	0	1		, SiJetaisPresident	2016		fr	779069962388443137		0	2	[]	#SiJetaisPresident je créerais le ministère du kif, de l'apéro et du zouk productif.	0	0	0	Thu Sep 22 21:28:48 +0000 2016	, 0, 18
779069985444552704	0	0	1		, SiJetaisPresident	2016		fr	779069985444552704		0	0	[]	#SiJetaisPresident... Ah ouais mais nan, je fais pas assez de magouille pour ça, impossible !	0	0	0	Thu Sep 22 21:28:53 +0000 2016	, 0, 18
779070102251638788	0	0	1		, SiJetaisPresident	2016		fr	779070102251638788		0	0	[]	#SiJetaisPresident j'interdirais les pubs au milieu des programmes et seulement des séries à la télé	0	0	0	Thu Sep 22 21:29:21 +0000 2016	, 0, 18
779070102683709440	0	1	1		, SiJetaisPresident	2016		fr	779070102683709440		2	0	['photo']	#SiJetaisPresident je tiendrais mes promesses https://t.co/3DuCcaPYlt	1	0	0	Thu Sep 22 21:29:21 +0000 2016	, 0, 18
779070172820828160	0	0	1		, SiJetaisPresident	2016		fr	779070172820828160		0	0	[]	#SiJetaisPresident Vous auriez pas ce débat "jul vs pnl" bc ca s'rait interdit	0	0	0	Thu Sep 22 21:29:38 +0000 2016	, 0, 18
779070339766689792	0	0	3		, SiJetaisPresident, cylons, BSG	2016		fr	779070339766689792		2	2	[]	#SiJetaisPresident les #cylons seraient ma priorité #BSG https://t.co/j93IGrg8lZ	0	1	0	Thu Sep 22 21:30:18 +0000 2016	, 0, 18, 23, 30, 52, 56
779070776125362176	0	0	1		, SiJetaisPresident	2016		fr	779070776125362176		0	0	[]	#SiJetaisPresident aucun escrocs ou mis en examens en politiques je serai honnête avec les citoyens	0	0	0	Thu Sep 22 21:32:02 +0000 2016	, 0, 18
779070811223252992	0	0	1		, SiJetaisPresident	2016		fr	779070811223252992		0	0	[]	#SiJetaisPresident Je ferait des dédicace à mes potes  à chaque fois que je passe à la Tv	0	0	0	Thu Sep 22 21:32:10 +0000 2016	, 0, 18
779070897214857216	0	0	1		, SiJetaisPresident	2016		fr	779070897214857216		0	0	[]	#SiJetaisPresident MacDo à volonté, dsl les régimes connaît pas	0	0	0	Thu Sep 22 21:32:30 +0000 2016	, 0, 18
779070906563977217	0	0	1		, SiJetaisPresident	2016		fr	779070906563977217		0	0	[]	#SiJetaisPresident j'arrêterai de mentir	0	0	0	Thu Sep 22 21:32:33 +0000 2016	, 0, 18
779070955477934080	0	0	1		, SiJetaisPresident	2016		fr	779070955477934080		0	0	[]	#SiJetaisPresident l'homophobie serait passible d' 1 grande sentence irrévocable et il y aurait d fast food ouvert H24, et la vie moins cher	0	0	0	Thu Sep 22 21:32:44 +0000 2016	, 0, 18
779070975086256128	0	0	1		, SiJetaisPresident	2016		fr	779070975086256128		0	0	[]	Les maths seraient une option au lycée. #SiJetaisPresident	0	0	0	Thu Sep 22 21:32:49 +0000 2016	, 40, 58
779071002722570242	0	0	1		, SiJetaisPresident	2016		fr	779071002722570242		0	1	[]	Je bannirai les homosexuels comme Poutine bonne nuit #SiJetaisPresident	0	0	0	Thu Sep 22 21:32:56 +0000 2016	, 53, 71
779071004828176385	0	0	2		, LEmissionPolitique, SiJetaisPresident	2016		fr	779071004828176385		0	0	[]	#LEmissionPolitique #SiJetaisPresident Pourquoi ne pas appliquer la Constitution du 24 juin 1793(modernisée) ? https://t.co/v6nIEs80fB	0	1	0	Thu Sep 22 21:32:56 +0000 2016	, 0, 19, 20, 38
779071109912231936	0	1	2		, Macron, Cran	2016		fr	779071109912231936		1	1	['photo']	Réunion #Macron riche en débats de très bonne tenue à #Cran-gevrier public nombreux qui s'écoute et echange https://t.co/96ZG9tcwXr	1	0	0	Thu Sep 22 21:33:21 +0000 2016	, 8, 15, 54, 59
779071222411821057	0	0	1		, SiJetaisPresident	2016		fr	779071222411821057		0	0	[]	#SiJetaisPresident je vous foutrais tous dehors. Plus que moi en France comme ça je suis penard, la paix avec votre politique à tout va !	0	0	0	Thu Sep 22 21:33:48 +0000 2016	, 0, 18
779071232549552128	0	0	2		, SiJetaisPresident, EducationCannotWait	2016		fr	779071232549552128		0	1	[]	"Benzema s'est plaint à Rihanna. Elle fait un courrier à Hollande comme les mères aux proviseurs. 😭
#SiJetaisPresident 
#EducationCannotWait"	0	0	0	Thu Sep 22 21:33:50 +0000 2016	, 99, 117, 119, 139
779071235623907328	0	0	1		, SiJetaisPresident	2016		fr	779071235623907328		0	1	[]	"#SiJetaisPresident 
J'irai voir ma maîtresse actrice avec mon casque et mon scooter"	0	0	0	Thu Sep 22 21:33:51 +0000 2016	, 0, 18
779071312341901312	0	0	1		, SiJetaisPresident	2016		fr	779071312341901312		0	2	[]	#SiJetaisPresident les kebabs et les kinders serais gratuits	0	0	0	Thu Sep 22 21:34:09 +0000 2016	, 0, 18
779071402318127104	0	0	1		, SiJetaisPresident	2016		fr	779071402318127104		1	1	[]	#SiJetaisPresident j'ferais sauter la paces, plus de NC, comme ça on est tous médecins	0	0	0	Thu Sep 22 21:34:31 +0000 2016	, 0, 18
779071457544601601	0	0	1		, SiJetaisPresident	2016		fr	779071457544601601		0	0	[]	#SiJetaisPresident notre hymne national serait	0	0	0	Thu Sep 22 21:34:44 +0000 2016	, 0, 18
779071647869505536	0	0	1		, SiJetaisPresident	2016		fr	779071647869505536		0	0	[]	#SiJetaisPresident je ferai des lois juste pour tous les citoyens je publierai les comptes de l'État je demonttrerai à quoi sert chaque Cnt	0	0	0	Thu Sep 22 21:35:29 +0000 2016	, 0, 18
779071702680662016	0	1	1		, SiJetaisPresident	2016		fr	779071702680662016		2	0	['photo']	#SiJetaisPresident Silvain Durif serait  ministre du Cosmos https://t.co/E43XcfSysa	1	0	0	Thu Sep 22 21:35:43 +0000 2016	, 0, 18
779071859631546368	0	0	1		, SiJetaisPresident	2016		fr	779071859631546368		1	1	[]	#SiJetaisPresident Kebab, Grec ou sushi au choix, dans toutes les cantines de France et pour ceux qui préfère manger Healthy version vegan	0	0	0	Thu Sep 22 21:36:20 +0000 2016	, 0, 18
779071893257199617	1	0	1		, SiJetaisPresident	2016	, 48, 64	fr	779071893257199617	, AliceBloodyRabb	0	1	[]	#SiJetaisPresident je legaliserais la polygamie @AliceBloodyRabb	0	0	0	Thu Sep 22 21:36:28 +0000 2016	, 0, 18
779071952153706496	1	0	2		, SiJetaisPresident, LouPrésident	2016	, 50, 62	fr	779071952153706496	, the_citoyen	1	2	[]	#SiJetaisPresident ah nan c'est pas moi ça, c'est @the_citoyen #LouPrésident mdrrr	0	0	0	Thu Sep 22 21:36:42 +0000 2016	, 0, 18, 63, 76
779071973615886337	0	0	1		, SiJetaisPresident	2016		fr	779071973615886337		0	1	[]	#SiJetaisPresident les kebabs seraient gratuits	0	0	0	Thu Sep 22 21:36:47 +0000 2016	, 0, 18
779072050036113409	0	0	1		, SiJetaisPresident	2016		fr	779072050036113409		0	0	[]	#SiJetaisPresident je metterais un 49-3 anti ballerines	0	0	0	Thu Sep 22 21:37:05 +0000 2016	, 0, 18
779072134098329600	0	0	1		, SiJetaisPresident	2016		fr	779072134098329600		0	0	[]	#SiJetaisPresident je ferais en sorte que les 2001 n'ont jamais existé	0	0	0	Thu Sep 22 21:37:25 +0000 2016	, 0, 18
779072150720438273	0	0	1		, SiJetaisPresident	2016		fr	779072150720438273		0	1	[]	"#SiJetaisPresident , on essaierai de m'abattre !
Mais pas forcément avec de la réussite."	0	0	0	Thu Sep 22 21:37:29 +0000 2016	, 0, 18
779072243041263617	0	0	1		, SiJetaisPresident	2016		fr	779072243041263617		0	0	[]	#SiJetaisPresident j'oeuvrerai pour la paix mondiale je ferai 1assemblée générale pour votez les budgets pour chaque portefeuille ministère	0	0	0	Thu Sep 22 21:37:51 +0000 2016	, 0, 18
779072307847454720	1	0	1		, SiJetaisPresident	2016	, 65, 81	fr	779072307847454720	, AliceBloodyRabb	0	1	[]	#SiJetaisPresident je rendrais les concert gratuits ptn de merde @AliceBloodyRabb	0	0	0	Thu Sep 22 21:38:07 +0000 2016	, 0, 18
779072430446870529	0	0	1		, SiJetaisPresident	2016		fr	779072430446870529		1	5	[]	"#SiJetaisPresident 
On verra dans quelques années..."	0	0	0	Thu Sep 22 21:38:36 +0000 2016	, 0, 18
779072453452726273	0	0	1		, SiJetaisPresident	2016		fr	779072453452726273		0	0	[]	#SiJetaisPresident j'interdirais la vente de wiko	0	0	0	Thu Sep 22 21:38:42 +0000 2016	, 0, 18
779072625398145024	0	0	1		, SiJetaisPresident	2016		fr	779072625398145024		22	23	[]	#SiJetaisPresident les filles devraient obligatoirement envoyer leurs seins sur le snap : malkobra	0	0	0	Thu Sep 22 21:39:23 +0000 2016	, 0, 18
779072753412501504	0	0	1		, SiJetaisPresident	2016		fr	779072753412501504		0	0	[]	#SiJetaisPresident je supprime le BAC et le Brevet kom sa on est trkl	0	0	0	Thu Sep 22 21:39:53 +0000 2016	, 0, 18
779072790494228480	0	0	1		, SiJetaisPresident	2016		fr	779072790494228480		0	0	[]	#SiJetaisPresident t'aime pas le foot t'est en prison	0	0	0	Thu Sep 22 21:40:02 +0000 2016	, 0, 18
779073044102995969	2	0	1		, SiJetaisPresident	2016	, 7, 22, 26, 38	fr	779073044102995969	, JulienTellouck, JLMelenchon	0	0	[]	Ouaip. @JulienTellouck et @JLMelenchon ont mis #SiJetaisPresident en TT, belle équipe. Faites moi confiance, je suis un robot après tout.	0	0	0	Thu Sep 22 21:41:02 +0000 2016	, 47, 65
779073235929403392	0	0	1		, SiJetaisPresident	2016		fr	779073235929403392		0	0	[]	#SiJetaisPresident bien sûr je ferais la guerre, bouton rouge, deux trois putes de tchèque République	0	0	0	Thu Sep 22 21:41:48 +0000 2016	, 0, 18
779073242329915392	0	0	1		, SiJetaisPresident	2016		fr	779073242329915392		0	0	[]	#SiJetaisPresident e je depenaliserais le suicide. il y aurait des agences de suicide	0	0	0	Thu Sep 22 21:41:50 +0000 2016	, 0, 18
779073336223555584	0	0	1		, SiJetaisPresident	2016		fr	779073336223555584		4	5	[]	"#SiJetaisPresident
J'appliquerais la préférence nationale et civilisationnelle et je mènerais en priorité le combat identitaire"	0	0	0	Thu Sep 22 21:42:12 +0000 2016	, 0, 18
779073411570102272	0	0	1		, SiJetaisPresident	2016		fr	779073411570102272		0	0	[]	#SiJetaisPresident obligé t'aurais envoyé un sein ou un pied au snap : M7rdieer	0	0	0	Thu Sep 22 21:42:30 +0000 2016	, 0, 18
779073482537795584	0	0	1		, SiJetaisPresident	2016		fr	779073482537795584		0	0	[]	J'aurai supprimé le mariage homosexuels un PD sa se marie pas  #SiJetaisPresident	0	0	0	Thu Sep 22 21:42:47 +0000 2016	, 63, 81
779073546525945856	0	0	1		, SiJetaisPresident	2016		fr	779073546525945856		0	0	[]	#SiJetaisPresident j'allais renvoyer Ado	0	0	0	Thu Sep 22 21:43:02 +0000 2016	, 0, 18
779073780110983168	1	0	2		, SiJetaisPresident, tropvite	2016	, 36, 44	fr	779073780110983168	, Nabilla	0	0	[]	#SiJetaisPresident je demanderais a @Nabilla De redonner une chance au marseillais pour une autre séance dédicaces #tropvite	0	0	0	Thu Sep 22 21:43:58 +0000 2016	, 0, 18, 115, 124
779073842182356992	0	0	1		, SiJetaisPresident	2016		fr	779073842182356992		3	4	[]	"#SiJetaisPresident
On entendrait plus souvent parler de francophobie que d'islamophobie"	0	0	0	Thu Sep 22 21:44:13 +0000 2016	, 0, 18
779073844225028096	0	0	1		, SiJetaisPresident	2016		fr	779073844225028096		0	1	[]	#SiJetaisPresident changer tous de pays	0	0	0	Thu Sep 22 21:44:13 +0000 2016	, 0, 18
779074011028480000	0	1	1		, SiJetaisPresident	2016		fr	779074011028480000		3	5	['photo']	#SiJetaisPresident j'augmenterai le salaire de toutes les femmes de 23,5 % soit environ 455 euros https://t.co/eNLwaF0x0S	1	0	0	Thu Sep 22 21:44:53 +0000 2016	, 0, 18
779074039272833026	1	0	2		, Terranova, Macron	2016	, 51, 64	fr	779074039272833026	, MarcelinoF54	4	1	[]	Rappeler que "la gauche bobo #Terranova" est aussi @MarcelinoF54 celle qui couve les 1ers pas du petit #Macron "en… https://t.co/4J5z195R9d	0	1	0	Thu Sep 22 21:45:00 +0000 2016	, 29, 39, 103, 110
779074115756064769	0	0	1		, SiJetaisPresident	2016		fr	779074115756064769		0	0	[]	#SiJetaisPresident Brazzers sa serai gratui et le métro aussi	0	0	0	Thu Sep 22 21:45:18 +0000 2016	, 0, 18
779074125008625664	0	0	1		, SiJetaisPresident	2016		fr	779074125008625664		0	1	[]	#SiJetaisPresident , j integrerais le niquage de mère au jeu olympique.	0	0	0	Thu Sep 22 21:45:20 +0000 2016	, 0, 18
779074159095713793	0	0	1		, SiJetaisPresident	2016		fr	779074159095713793		0	0	[]	#SiJetaisPresident je demanderais à appel de baisser les prix de téléphone !! "Il abuse" 😂🔫	0	0	0	Thu Sep 22 21:45:28 +0000 2016	, 0, 18
779074176783114240	0	0	1		, SiJetaisPresident	2016		fr	779074176783114240		0	0	[]	#SiJetaisPresident je ferai du vent	0	0	0	Thu Sep 22 21:45:32 +0000 2016	, 0, 18
779074211692310528	0	0	1		, SiJetaisPresident	2016		fr	779074211692310528		0	0	[]	#SiJetaisPresident les vieux seraient pas obligé de bosser. On serait au 15h/sem. Fête ven/sam/dim obligatoire... bref, le pied quoi 👌😁	0	0	0	Thu Sep 22 21:45:41 +0000 2016	, 0, 18
779074357092057088	0	0	1		, SiJetaisPresident	2016		fr	779074357092057088		0	0	[]	"#SiJetaisPresident J'allais imposé un Abidjan Mall dans chaque commune .
Actu Taxi bouffe trop mon argent tchaii"	0	0	0	Thu Sep 22 21:46:15 +0000 2016	, 0, 18
779074516756656132	1	1	2		, SiJetaisPresident, Rihanna	2016	, 43, 51	fr	779074516756656132	, rihanna	0	1	['photo']	#SiJetaisPresident , je serais content que @Rihanna m'envoie une lettre!  #Rihanna https://t.co/Geicwee7c0	1	0	0	Thu Sep 22 21:46:53 +0000 2016	, 0, 18, 74, 82
779074529796718592	0	0	1		, SiJetaisPresident	2016		fr	779074529796718592		0	1	[]	#SiJetaisPresident je me barrerais aux îles Caïmans	0	0	0	Thu Sep 22 21:46:57 +0000 2016	, 0, 18
779074743567802369	0	0	1		, SiJetaisPresident	2016		fr	779074743567802369		0	0	[]	#SiJetaisPresident je rétablirais la monarchie pour devenir roi, puis l'Empire pour devenir empereur, et après je... hum, votez pour moi.	0	0	0	Thu Sep 22 21:47:48 +0000 2016	, 0, 18
779074980164272128	0	0	2		, SiJetaisPresident, gerardlenormand	2016		fr	779074980164272128		0	0	[]	#SiJetaisPresident de la republiiiqueuhhh ♩🎶🎵 #gerardlenormand	0	0	0	Thu Sep 22 21:48:44 +0000 2016	, 0, 18, 46, 62
779074999957262336	1	0	1		, macron	2016	, 0, 15	fr	779074999957262336	, danycohnbendit	0	0	[]	@danycohnbendit  a raison, seul #macron peut renvoyer les 2 fachos à la maison n'en déplaise aux immobilistes de droite et de gauche	0	0	0	Thu Sep 22 21:48:49 +0000 2016	, 32, 39
779075075379265540	0	0	1		, SiJetaisPresident	2016		fr	779075075379265540		0	0	[]	#SiJetaisPresident arrêtez moi avant que ça ne soit trop tard mdr.	0	0	0	Thu Sep 22 21:49:07 +0000 2016	, 0, 18
779075097676111872	0	0	1		, SiJetaisPresident	2016		fr	779075097676111872		1	0	[]	#SiJetaisPresident toutes les filles de 15 seront devierge	0	0	0	Thu Sep 22 21:49:12 +0000 2016	, 0, 18
779075390535036929	0	0	1		, sijetaispresident	2016		fr	779075390535036929		0	1	[]	#sijetaispresident il n'y aurait pas un musulman en France	0	0	0	Thu Sep 22 21:50:22 +0000 2016	, 0, 18
779075431735648256	0	0	1		, SiJetaisPresident	2016		fr	779075431735648256		0	0	[]	#SiJetaisPresident je créerais un Ministère juste pr les femmes et lutterai contre les agressions sexuelles avec de vraies peines de prison	0	0	0	Thu Sep 22 21:50:32 +0000 2016	, 0, 18
779075610798874624	0	0	1		, SiJetaisPresident	2016		fr	779075610798874624		0	0	[]	#SiJetaisPresident je reviendrais aux francs.	0	0	0	Thu Sep 22 21:51:14 +0000 2016	, 0, 18
779076068301037569	0	0	1		, SiJetaisPresident	2016		fr	779076068301037569		0	0	[]	#SiJetaisPresident je remplacerais les radars par des distributeurs de bonbons. .🍭🍬🍫	0	0	0	Thu Sep 22 21:53:03 +0000 2016	, 0, 18
779076484938039296	0	0	1		, SiJetaisPresident	2016		fr	779076484938039296		0	0	[]	#SiJetaisPresident il y aurait une distribution gratuite de fondue savoyarde partout, au moins une fois par semaine. Y aller serait obligé.	0	0	0	Thu Sep 22 21:54:43 +0000 2016	, 0, 18
779076576008933376	0	0	1		, SiJetaisPresident	2016		fr	779076576008933376		0	0	[]	#SiJetaisPresident J'exterminerais des gens.Beaucoup de gens.	0	0	0	Thu Sep 22 21:55:04 +0000 2016	, 0, 18
779077204495986689	0	0	1		, SiJetaisPresident	2016		fr	779077204495986689		0	0	[]	#SiJetaisPresident je camembert.	0	0	0	Thu Sep 22 21:57:34 +0000 2016	, 0, 18
779077481953390592	0	0	1		, SiJetaisPresident	2016		fr	779077481953390592		0	0	[]	#SiJetaisPresident je dirais vive anarchie !	0	0	0	Thu Sep 22 21:58:40 +0000 2016	, 0, 18
779078049635635200	0	0	1		, SiJetaisPresident	2016		fr	779078049635635200		0	0	[]	#SiJetaisPresident je ne vendrai pas des rafales de guerre... Je me lancerai dans la recherche médicale. ..	0	0	0	Thu Sep 22 22:00:56 +0000 2016	, 0, 18
779078255483781120	0	0	1		, SiJetaisPresident	2016		fr	779078255483781120		0	2	[]	#SiJetaisPresident Se serait la paix et l'égalité pour tous pas un plus que l'autre et plus personne ne serait dans la misère ou à la rue	0	0	0	Thu Sep 22 22:01:45 +0000 2016	, 0, 18
779078400979992577	0	0	1		, SiJetaisPresident	2016		fr	779078400979992577		0	0	[]	#SiJetaisPresident de la raie publique 🎤🎶	0	0	0	Thu Sep 22 22:02:20 +0000 2016	, 0, 18
779078404163403776	0	0	1		, SiJetaisPresident	2016		fr	779078404163403776		0	0	[]	#SiJetaisPresident, arabe langue officielle, Bretagne + Corse + Alsace + 93 + DOM-TOM indépendants + autorise les US à installer des bases.	0	0	0	Thu Sep 22 22:02:20 +0000 2016	, 0, 18
779078433951416322	0	0	1		, SiJetaisPresident	2016		fr	779078433951416322		0	0	[]	#SiJetaisPresident j'interdirais les ballerines	0	0	0	Thu Sep 22 22:02:27 +0000 2016	, 0, 18
779078810562129920	0	0	2		, SiJetaisPresident, BusinessWeek2016	2016		fr	779078810562129920		2	6	[]	#SiJetaisPresident toutes les entreprises viendraient recruter leur futur collabateur lors de la #BusinessWeek2016… https://t.co/RXfXHYeNKW	0	1	0	Thu Sep 22 22:03:57 +0000 2016	, 0, 18, 97, 114
779078835119779840	1	0	1		, SiJetaisPresident	2016	, 0, 10	fr	779078835119779840	, GaaelDoma	0	0	[]	@GaaelDoma quelle réponse ! Tu risques pas de #SiJetaisPresident	0	0	0	Thu Sep 22 22:04:03 +0000 2016	, 46, 64
779078994855653380	1	0	1		, SiJetaisPresident	2016	, 0, 12	fr	779078994855653380	, emotional57	0	0	[]	@emotional57 (2) #SiJetaisPresident accueil immédiat de ts les réfugiés, augmentation des impôts pr indemniser l'Afrique de la colonisation	0	0	0	Thu Sep 22 22:04:41 +0000 2016	, 17, 35
