POIDLOG	POIDSF	cLT1FREQ	cLT2FREQ																												
1.5827901092	8482.979418	10	2																												
1.4484154482	7762.797079	1	1																												
1.8919760337	10140.064472	1	1																												
1.0884741388	5833.6880316	2	2																												
0.8593439165	4605.6623138	3	1																												
2.7633776254	14810.350017	2	1																												
1.9075932072	10223.76487	2	1																												
0.3228388469	1730.2580282	2	1																												
0.5928146311	3177.1959435	2	1																												
2.8957142907	15519.609698	3	1																												
0.9882775738	5296.6835398	3	1																												
0.847974731	4544.7290503	2	1																												
1.1093619388	5945.6364047	3	1																												
2.896964389	15526.309613	1	1																												
0.8472082009	4540.6208249	1	1																												
2.7585673961	14784.569545	3	1																												
0.2601091994	1394.057855	0																													
1.0314646436	5528.1450718	2	1																												
2.7517955166	14748.275589	1	1																												
2.7950138644	14979.904757	3	1																												
1.016736984	5449.2120333	1	1																												
2.1146362771	11333.414273	1	1																												
1.0076340426	5400.4247275	5	1																												
2.7509839363	14743.925917	2	2																												
2.7482587701	14729.320361	1	1																												
1.3920442276	7460.674958	3	1																												
1.5109896734	8098.1642646	12	2																												
3.8444305917	20604.2642	3	2																												
0.5256884893	2817.4327151	1	1																												
1.3799595366	7395.9069359	2	1																												
5.4970990819	29461.757501	4	1																												
0.0627794183	336.46692024	5	1																												
0.1016154772	544.60916595	3	1																												
0.1598625356	856.78485814	3	1																												
0.0786451799	421.49962791	1	1																												
0.8942701965	4792.8500607	1	1																												
2.7744946617	14869.931884	2	1																												
5.5174422594	29570.786964	1	1																												
1.9478440067	10439.489432	1	1																												
2.0184136141	10817.707949	4	1																												
1.3621718957	7300.5738966	2	1																												
5.5337037061	29657.94035	2	1																												
0.9634110457	5163.4111336	2	1																												
0.4835374898	2591.5240117	3	1																												
1.1693127892	6266.9435868	2	1																												
0.281676747	1509.6493421	3	1																												
0.3343989069	1792.2142857	2	1																												
0.2442935533	1309.2937421	3	1																												
0.5208259007	2791.3716229	1	1																												
0.7334726722	3931.0541214	2	1																												
1.5840130995	8489.5340472	1	1																												
0.7369687274	3949.7912644	1	2																												
0.2573803171	1379.4323833	2	1																												
1.1919930946	6388.4989103	1	1																												
0.1653333135	886.10554722	2	1																												
0.1327052316	711.23501595	4	2																												
0.3261906192	1748.2218857	3	1																												
1.5608177927	8365.2185681	5	1																												
